model,month,status,n_stocks,objective_value,turnover,transaction_cost,short_borrow_cost,long_lending_revenue,gross_return,net_return,short_weight,gross_exposure,fee_exposure
M2,2011-06,CLARABEL_SOLVED,987,2.1468109927040393,2.1750000413546124,0.010875000206773063,0.00024895833447917404,2.548314194757821e-05,-0.01121191973506843,-0.02231039513437309,0.25000000980000076,1.5000000196000012,0.00024895833447917404
M2,2011-07,CLARABEL_SOLVED,988,1.8674023934648067,2.044929371133021,0.010224646855665105,0.0004876949102156533,1.0742944544460997e-05,-0.03334756634207478,-0.044049165163411085,0.25000001098337626,1.500000021966752,0.0004876949102156533
M2,2011-08,CLARABEL_SOLVED,986,1.8889943695938693,2.042908720770319,0.010214543603851597,0.0012156250157441058,1.2242303009610036e-05,-0.09757811193916954,-0.10899603825575564,0.2500000071961889,1.500000014392377,0.0012156250157441058
M2,2011-09,CLARABEL_SOLVED,990,2.0706635584723068,2.473333352065418,0.01236666676032709,0.002607291681338218,1.8164387653039413e-05,-0.18719059930922627,-0.20214639336323853,0.2500000132014669,1.500000026402934,0.002607291681338218
M2,2011-10,CLARABEL_SOLVED,991,2.017644540296063,2.408750038943257,0.012043750194716285,0.0011114583846511792,4.6393584340604097e-05,0.30384495729600836,0.29073614230098155,0.25000001105837993,1.5000000221167609,0.0011114583846511792
M2,2011-11,CLARABEL_SOLVED,985,1.8596766942338976,2.7073684605729125,0.013536842302864562,0.00025416689015763413,4.851833020841713e-05,0.04989935266294068,0.03615686180012691,0.2500000146755739,1.500000029351148,0.00025416689015763413
M2,2011-12,CLARABEL_SOLVED,983,1.7893679881101983,2.0576923292048774,0.010288461646024387,0.000376041687723945,2.190282998460432e-05,-0.0005287194852804794,-0.011171319989044207,0.2500000260855168,1.5000000521710333,0.000376041687723945
M2,2012-01,CLARABEL_SOLVED,983,1.9976015636780144,1.922316179223396,0.00961158089611698,0.00026770838934083666,2.1076402795019685e-05,0.09127283927170043,0.08141462638903763,0.25000003013369243,1.5000000602673853,0.00026770838934083666
M2,2012-02,CLARABEL_SOLVED,984,2.063243934467681,2.387532543720057,0.011937662718600287,0.0009624163759235595,2.0866631785914715e-05,0.057784874133441716,0.04490566167070379,0.2500000111961018,1.5000000223922034,0.0009624163759235595
M2,2012-03,CLARABEL_SOLVED,983,1.7480266785082912,1.9417583041411552,0.009708791520705777,0.001235416718082394,3.7994183097769594e-05,0.047813414831635856,0.036907200775945455,0.25000000886383106,1.500000017727662,0.001235416718082394
M2,2012-04,CLARABEL_SOLVED,984,1.9084251336256604,2.1716482721139534,0.010858241360569768,0.0010947916715987826,3.698986184911564e-05,0.0014736952794510046,-0.01044234789086843,0.25000000601283573,1.5000000120256711,0.0010947916715987826
M2,2012-05,CLARABEL_SOLVED,983,1.8268264037284994,1.9508334327378596,0.009754167163689298,0.0002750000443644171,2.844552648450612e-05,-0.043443435867978636,-0.05344415754954785,0.25000003925323083,1.5000000785064613,0.0002750000443644171
M2,2012-06,CLARABEL_SOLVED,981,1.8247128160548773,1.7124268222004497,0.008562134111002248,0.0010447916817885707,2.7169594376223597e-05,0.05673905132177627,0.04715929512336167,0.2500000043021515,1.5000000086043028,0.0010447916817885707
M2,2012-07,CLARABEL_SOLVED,978,1.8823344808496671,1.8808161199899134,0.009404080599949568,0.0022187502406935413,2.7858367610753094e-05,0.029314216086699818,0.017719243613667463,0.2500000077615187,1.5000000155230362,0.0022187502406935413
M2,2012-08,CLARABEL_SOLVED,980,1.8028716503792785,2.000909088138914,0.01000454544069457,0.0018281250190005853,3.0514081108592214e-05,0.06631450437902353,0.05451234800043697,0.25000001797345084,1.500000035946902,0.0018281250190005853
M2,2012-09,CLARABEL_SOLVED,977,1.8591085342038765,2.3188886351273066,0.011594443175636533,0.0004468751571128239,4.148532730064937e-05,0.04823403084456665,0.03623419783911795,0.25000003961486605,1.5000000792297319,0.0004468751571128239
M2,2012-10,CLARABEL_SOLVED,978,2.003805743221551,2.277826266347593,0.011389131331737965,0.0018916666819415234,3.902038797728909e-05,0.013263578407019111,2.1800781316911168e-05,0.250000009343332,1.5000000186866655,0.0018916666819415234
M2,2012-11,CLARABEL_SOLVED,980,1.8377743237350157,2.0591305153645916,0.010295652576822958,0.0033843750724966712,2.2980349712977415e-05,0.0469561757638115,0.03329912846420485,0.2500000083211644,1.5000000166423282,0.0033843750724966712
M2,2012-12,CLARABEL_SOLVED,978,1.8260068403949943,2.305714229595452,0.01152857114797726,0.0006375000484386219,3.204627106644105e-05,0.012254881951482688,0.00012085702613324715,0.25000000593000393,1.500000011860008,0.0006375000484386219
M2,2013-01,CLARABEL_SOLVED,976,2.0121612063375736,1.9225331255771048,0.009612665627885524,0.0008197916781378777,3.330604836363345e-05,0.07411400623924533,0.06371485498158555,0.25000001946887346,1.5000000389377484,0.0008197916781378777
M2,2013-02,CLARABEL_SOLVED,976,1.8018383384730303,2.1461686588434987,0.010730843294217494,0.0010958328227978957,2.0429072711893554e-05,-0.005174213091865194,-0.01698046013616869,0.2500000081735936,1.5000000163471872,0.0010958328227978957
M2,2013-03,CLARABEL_SOLVED,976,1.7556544565294137,2.077777842718591,0.010388889213592956,0.00027812501923717603,3.6612477907160034e-05,0.060723895902547065,0.05009349414762409,0.250000038615741,1.5000000772314812,0.00027812501923717603
M2,2013-04,CLARABEL_SOLVED,973,1.6025830979188371,2.105853730638698,0.010529268653193492,0.0008625001114997365,3.949627409526809e-05,-0.023259954790902038,-0.0346122272815,0.2500000172199471,1.5000000344398945,0.0008625001114997365
M2,2013-05,CLARABEL_SOLVED,968,1.7591977759320785,2.0848276166726825,0.010424138083363413,0.0005260416822176699,3.902508678522556e-05,0.05404506168925436,0.0431339070104585,0.2500000211515437,1.5000000423030864,0.0005260416822176699
M2,2013-06,CLARABEL_SOLVED,972,1.8997771489993305,2.0366589185571065,0.010183294592785533,0.0010177083388437972,3.9570933641676776e-05,-0.053383039413956335,-0.06454447141194398,0.25000000743146356,1.5000000148629273,0.0010177083388437972
M2,2013-07,CLARABEL_SOLVED,974,1.9812966079018053,2.2362742351816753,0.011181371175908377,0.0011656250148674237,2.8019581532090166e-05,0.1130728489813512,0.10075387237210748,0.2500000170837759,1.5000000341675515,0.0011656250148674237
M2,2013-08,CLARABEL_SOLVED,972,1.852353987709113,2.14648654191752,0.0107324327095876,0.001939583325308515,3.235490348335835e-05,-0.00207683707521991,-0.014716498206632667,0.25000002499859175,1.5000000499971824,0.001939583325308515
M2,2013-09,CLARABEL_SOLVED,975,1.974815795875399,1.9971428924746233,0.009985714462373117,0.0008802083547735639,2.6029030887714628e-05,0.06329691171953546,0.052457017933276485,0.2500000341615012,1.500000068323002,0.0008802083547735639
M2,2013-10,CLARABEL_SOLVED,970,1.8721205514065533,1.8111112141242036,0.009055556070621019,0.001979166744226464,4.7616934751929885e-05,0.03709582141904323,0.02610871553894768,0.2500000076627712,1.5000000153255433,0.001979166744226464
M2,2013-11,CLARABEL_SOLVED,963,1.9693513062437995,2.152737422250479,0.010763687111252395,0.00031770836313554983,2.0028899247224466e-05,0.06489459360826375,0.05383322703312302,0.250000044822632,1.500000089645265,0.00031770836313554983
M2,2013-12,CLARABEL_SOLVED,964,1.787482900634271,2.7071429735440375,0.013535714867720188,0.001137451365922749,4.366929569470072e-05,0.025982381069319833,0.011352884131371598,0.25000001400385896,1.500000028007717,0.001137451365922749
M2,2014-01,CLARABEL_SOLVED,964,1.8405675001012827,2.354883738479006,0.01177441869239503,0.0017010416726462516,3.827575893816076e-05,0.00787907135645281,-0.005558113249650312,0.2500000102818192,1.5000000205636392,0.0017010416726462516
M2,2014-02,CLARABEL_SOLVED,969,1.8970526390873228,2.2366666960157495,0.011183333480078748,0.001566666957578265,3.1583821686556164e-05,0.09320402635697655,0.0804856097410061,0.2500000133343819,1.5000000266687654,0.001566666957578265
M2,2014-03,CLARABEL_SOLVED,968,1.7393520684318782,1.9937713067967628,0.009968856533983814,0.0007937499650315626,3.5114690764249656e-05,-0.008002789986040558,-0.018730281794291682,0.2500000014832797,1.5000000029665603,0.0007937499650315626
M2,2014-04,CLARABEL_SOLVED,991,2.171818941113414,2.3112396901804995,0.011556198450902498,0.0010114583365383226,1.8050953189739143e-05,-0.07723665530265067,-0.08978626113690175,0.2500000028396635,1.5000000056793272,0.0010114583365383226
M2,2014-05,CLARABEL_SOLVED,993,2.108677126937605,2.3883326540683623,0.011941663270341811,0.0002892995179380302,1.3222093827998068e-05,-0.01684650105768143,-0.02906424175213327,0.2500000078390961,1.5000000156781936,0.0002892995179380302
M2,2014-06,CLARABEL_SOLVED,992,1.8899374133403533,2.6215725160116454,0.013107862580058227,0.0017718750260993172,1.2536076006874487e-05,0.0816345285976422,0.06676732706749153,0.25000002001920635,1.500000040038412,0.0017718750260993172
M2,2014-07,CLARABEL_SOLVED,989,1.9027616834038965,2.138931417837829,0.010694657089189145,0.0007702249456082173,3.191243021115512e-05,-0.006270452893748855,-0.017703422498335064,0.2500000048125262,1.5000000096250523,0.0007702249456082173
M2,2014-08,CLARABEL_SOLVED,991,1.8583057621371877,2.080000021163423,0.010400000105817115,0.001511615703807177,7.820459160147349e-06,0.11033983554304388,0.09843604019257975,0.25000001376994563,1.500000027539891,0.001511615703807177
M2,2014-09,CLARABEL_SOLVED,991,1.793763204941072,2.1933333760239013,0.010966666880119507,0.001829564333136809,3.315036355559535e-05,-0.04411646501032664,-0.05687954586002736,0.2500000196107435,1.5000000392214872,0.001829564333136809
M2,2014-10,CLARABEL_SOLVED,988,1.9382210964714879,2.245551614181243,0.011227758070906216,0.00020489772379430536,7.268406587102012e-06,-0.07009596315783538,-0.0815213505459488,0.25000002424352774,1.5000000484870553,0.00020489772379430536
M2,2014-11,CLARABEL_SOLVED,988,1.9672407300946726,2.124309596405649,0.010621547982028245,0.0005687498342571265,1.4659099250292992e-05,-0.06830585141121961,-0.0794814901282547,0.25000001896149926,1.500000037922998,0.0005687498342571265
M2,2014-12,CLARABEL_SOLVED,988,1.9164684857944354,2.0536232372674044,0.010268116186337021,0.0011031250176734009,2.28107504948443e-05,-0.06607074267534754,-0.07741917312886312,0.25000002887890305,1.5000000577578068,0.0011031250176734009
M2,2015-01,CLARABEL_SOLVED,989,2.047783175928641,2.0056790202602977,0.010028395101301489,0.0012177083436719022,3.1722025418816715e-05,-0.00844470215630541,-0.019659083575859982,0.2500000071820879,1.500000014364175,0.0012177083436719022
M2,2015-02,CLARABEL_SOLVED,989,1.8191255719248027,2.036296305226355,0.010181481526131774,0.001089583385123054,4.1612870580059384e-05,0.03531045051376655,0.02408099847309178,0.2500000331258277,1.5000000662516562,0.001089583385123054
M2,2015-03,CLARABEL_SOLVED,992,1.9599761460486083,1.9857144022552284,0.009928572011276142,0.002027083566090049,4.0868800418648146e-05,0.04891201622542743,0.036997229448479885,0.25000003676112614,1.5000000735222527,0.002027083566090049
M2,2015-04,CLARABEL_SOLVED,992,1.914862064788566,2.146087001137171,0.010730435005685855,0.0003796197300866299,2.0337103987525952e-05,-0.02791471451965249,-0.039004432151437445,0.2500000254966298,1.5000000509932585,0.0003796197300866299
M2,2015-05,CLARABEL_SOLVED,989,2.003233194891519,1.9533333369270562,0.009766666684635281,0.0007687500256230248,2.8908389978290815e-05,0.06823758093129739,0.057731072611017384,0.2500000091386757,1.5000000182773499,0.0007687500256230248
M2,2015-06,CLARABEL_SOLVED,991,1.7453050366053575,2.006672094339207,0.010033360471696036,0.0008697916727574827,2.2745482264789657e-05,-0.033487864089177144,-0.044368270751365874,0.25000000814870843,1.5000000162974154,0.0008697916727574827
M2,2015-07,CLARABEL_SOLVED,991,1.9642836048959318,1.982608707002477,0.009913043535012385,0.002267708338619526,3.363898789919085e-05,0.0058199988616107895,-0.00632711402412193,0.2500000047993713,1.5000000095987416,0.002267708338619526
M2,2015-08,CLARABEL_SOLVED,992,1.7088460459288002,2.2958974756611368,0.011479487378305684,0.0005260417242778055,1.7327434979604892e-05,-0.06461170969885684,-0.07659991136646073,0.2500000215843854,1.5000000431687706,0.0005260417242778055
M2,2015-09,CLARABEL_SOLVED,995,1.9463812432397571,2.4158975815572434,0.012079487907786218,0.003979166986573217,1.421181049262552e-05,-0.1241076624407903,-0.1401521055246571,0.2500000196748965,1.5000000393497914,0.003979166986573217
M2,2015-10,CLARABEL_SOLVED,993,1.962856306821953,1.7211647169278574,0.008605823584639287,0.0010354165349877932,2.109925397244353e-05,0.04950210169017792,0.039881960824523284,0.2500000174685786,1.5000000349371563,0.0010354165349877932
M2,2015-11,CLARABEL_SOLVED,993,1.94358301822809,1.9969975934629098,0.009984987967314549,0.003102083376669882,3.257046365332036e-05,0.0462027320188723,0.03314823113854119,0.2500000219391685,1.5000000438783374,0.003102083376669882
M2,2015-12,CLARABEL_SOLVED,991,1.867980067345593,2.14000056543273,0.01070000282716365,0.0008479168092750208,6.097814326744196e-05,0.039794342517121606,0.02830740102395038,0.25000001135042005,1.5000000227008408,0.0008479168092750208
M2,2016-01,CLARABEL_SOLVED,992,1.883240527892521,2.2118181976034452,0.011059090988017226,0.002158333338696008,2.1996206139673223e-05,-0.12206065522006763,-0.13525608334064118,0.25000000572596404,1.5000000114519265,0.002158333338696008
M2,2016-02,CLARABEL_SOLVED,990,1.8818451719997809,2.230646726451902,0.011153233632259509,0.0004041666718335011,1.9822447344909638e-05,-0.03916207121377247,-0.050699649070520575,0.25000000216669127,1.5000000043333825,0.0004041666718335011
M2,2016-03,CLARABEL_SOLVED,989,1.8046176457680694,2.3705882431067535,0.011852941215533768,0.001655208348045405,4.121475889415611e-05,0.0322582935439001,0.018791358739215083,0.25000001351165635,1.5000000270233143,0.001655208348045405
M2,2016-04,CLARABEL_SOLVED,993,1.8552679036570243,1.6300002370436302,0.00815000118521815,0.0007312500525952874,4.824531666402536e-05,-0.02623209877475581,-0.03506510469590522,0.2500000440197443,1.500000088039489,0.0007312500525952874
M2,2016-05,CLARABEL_SOLVED,992,1.9872255679512996,1.4803921024092133,0.007401960512046066,0.000977083688540787,3.799243851108764e-05,0.08122395180022213,0.07288290003814636,0.25000002440991437,1.50000004881983,0.000977083688540787
M2,2016-06,CLARABEL_SOLVED,988,1.6278891231514283,1.6831943756868393,0.008415971878434196,0.002877083343811727,7.955856246491918e-05,0.029920180876921443,0.01870668421714044,0.2500000101280586,1.500000020256118,0.002877083343811727
M2,2016-07,CLARABEL_SOLVED,991,1.6759391002922026,2.494690334262981,0.012473451671314906,0.0011093750373410134,8.566407218192236e-05,0.09403515884123564,0.08053799620476165,0.25000001153339063,1.5000000230667805,0.0011093750373410134
M2,2016-08,CLARABEL_SOLVED,991,1.8427863811126302,2.372727284388315,0.011863636421941576,0.001425000007920441,3.8969471348449216e-05,-0.013077292323665293,-0.02632695928217886,0.25000000679191603,1.5000000135838336,0.001425000007920441
M2,2016-09,CLARABEL_SOLVED,990,1.9877800803484325,1.8888585994018205,0.009444292997009104,0.0004500000030481905,2.6361763926645067e-05,0.03344318616031574,0.023575254924185093,0.2500000031394287,1.5000000062788579,0.0004500000030481905
M2,2016-10,CLARABEL_SOLVED,989,1.828234872867298,2.222346377718872,0.011111731888594361,0.0012808622191147635,3.9370581397708024e-05,-0.008354486454824974,-0.02070770998113639,0.2500000071179378,1.5000000142358763,0.0012808622191147635
M2,2016-11,CLARABEL_SOLVED,990,1.8076180453857695,2.1051753444178205,0.010525876722089102,0.000915625004844193,1.5174533249970148e-05,0.16563123048467907,0.15420490329099576,0.2500000038600806,1.5000000077201605,0.000915625004844193
M2,2016-12,CLARABEL_SOLVED,990,1.8931360084385358,2.585291525359082,0.01292645762679541,0.00047812502575027846,4.618064039980932e-05,0.006190629028063065,-0.007167772984082813,0.25000001676820893,1.5000000335364172,0.00047812502575027846
